model_id,model_seed,seed_slot,horizon_months,metric,legacy_value,heldout_value,delta_name,delta,estimable,not_estimable_reason
P1,1729,1729,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,1729,1729,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,1729,1729,3,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,1729,1729,3,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,1729,1729,3,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,1729,1729,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,1,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,1,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,1,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,1,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,2,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,2,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,2,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,2,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,3,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,3,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,3,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,3,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,314159,314159,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,1,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,1,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,1,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,1,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,2,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,2,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,2,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,2,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,3,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,3,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,3,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,3,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260612,20260612,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,1,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,1,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,1,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,1,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,2,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,2,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,2,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,2,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,3,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,3,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,3,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,3,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260613,20260613,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,1,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,1,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,1,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,1,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,2,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,2,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,2,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,2,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,3,brier,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,3,pr_auc,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,3,prediction_availability_rate,,0,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,3,recall,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
P1,20260614,20260614,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
